2023-04-13 07:19:44,841 DEBUG   HandlerThread:89024 [system_monitor.py:probe():210] {'os': 'macOS-13.3-arm64-arm-64bit', 'python': '3.11.3', 'heartbeatAt': '2023-04-13T04:19:44.814793', 'startedAt': '2023-04-13T04:19:44.167112', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/test.py', 'codePath': 'src/lib/test.py', 'git': {'remote': 'git@github.com:AlexToW/Benchmark_Opt.git', 'commit': '272187e3ad6d8f5b389d4540fd4e26fb8fa35da3'}, 'email': None, 'root': '/Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt', 'host': 'MacBook-Pro-Aleksandr-2.local', 'username': 'aleksandrtrisin', 'executable': '/opt/homebrew/opt/python@3.11/bin/python3.11', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'total': 460.4317207336426, 'used': 8.90667724609375}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-04-13 07:19:44,841 INFO    HandlerThread:89024 [system_monitor.py:probe():211] Finished collecting system info
2023-04-13 07:19:44,841 INFO    HandlerThread:89024 [system_monitor.py:probe():214] Publishing system info
2023-04-13 07:19:44,841 DEBUG   HandlerThread:89024 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-13 07:19:44,841 DEBUG   HandlerThread:89024 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-13 07:19:44,842 INFO    HandlerThread:89024 [system_monitor.py:probe():216] Finished publishing system info
2023-04-13 07:19:44,843 DEBUG   SenderThread:89024 [sender.py:send():375] send: files
2023-04-13 07:19:44,843 INFO    SenderThread:89024 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-04-13 07:19:44,846 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: stop_status
2023-04-13 07:19:44,847 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: stop_status
2023-04-13 07:19:44,864 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: partial_history
2023-04-13 07:19:45,068 DEBUG   SenderThread:89024 [sender.py:send():375] send: telemetry
2023-04-13 07:19:45,068 DEBUG   SenderThread:89024 [sender.py:send():375] send: history
2023-04-13 07:19:45,069 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: summary_record
2023-04-13 07:19:45,070 INFO    SenderThread:89024 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-13 07:19:45,070 DEBUG   SenderThread:89024 [sender.py:send():375] send: exit
2023-04-13 07:19:45,070 INFO    SenderThread:89024 [sender.py:send_exit():598] handling exit code: 0
2023-04-13 07:19:45,070 INFO    SenderThread:89024 [sender.py:send_exit():600] handling runtime: 0
2023-04-13 07:19:45,070 INFO    SenderThread:89024 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-13 07:19:45,070 INFO    SenderThread:89024 [sender.py:send_exit():606] send defer
2023-04-13 07:19:45,070 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,071 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 0
2023-04-13 07:19:45,071 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:45,071 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 0
2023-04-13 07:19:45,071 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 1
2023-04-13 07:19:45,071 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,071 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 1
2023-04-13 07:19:45,071 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:45,071 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 1
2023-04-13 07:19:45,071 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 2
2023-04-13 07:19:45,071 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,071 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 2
2023-04-13 07:19:45,071 INFO    HandlerThread:89024 [system_monitor.py:finish():190] Stopping system monitor
2023-04-13 07:19:45,071 INFO    HandlerThread:89024 [interfaces.py:finish():202] Joined cpu monitor
2023-04-13 07:19:45,071 DEBUG   SystemMonitor:89024 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-04-13 07:19:45,071 DEBUG   SystemMonitor:89024 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-04-13 07:19:45,071 DEBUG   SystemMonitor:89024 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-04-13 07:19:45,071 INFO    HandlerThread:89024 [interfaces.py:finish():202] Joined disk monitor
2023-04-13 07:19:45,490 INFO    wandb-upload_0:89024 [upload_job.py:push():137] Uploaded file /var/folders/_r/t85dq7jj6jg_5kwdmq2f3_f00000gn/T/tmpohgqk5g5wandb/dapz1486-wandb-metadata.json
2023-04-13 07:19:45,671 INFO    Thread-12 :89024 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/wandb-metadata.json
2023-04-13 07:19:45,671 INFO    Thread-12 :89024 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/requirements.txt
2023-04-13 07:19:45,671 INFO    Thread-12 :89024 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/wandb-summary.json
2023-04-13 07:19:45,696 INFO    HandlerThread:89024 [interfaces.py:finish():202] Joined gpuapple monitor
2023-04-13 07:19:45,696 INFO    HandlerThread:89024 [interfaces.py:finish():202] Joined memory monitor
2023-04-13 07:19:45,696 INFO    HandlerThread:89024 [interfaces.py:finish():202] Joined network monitor
2023-04-13 07:19:45,696 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:45,696 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 2
2023-04-13 07:19:45,696 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 3
2023-04-13 07:19:45,696 DEBUG   SenderThread:89024 [sender.py:send():375] send: telemetry
2023-04-13 07:19:45,696 DEBUG   SenderThread:89024 [sender.py:send():375] send: stats
2023-04-13 07:19:45,696 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,696 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 3
2023-04-13 07:19:45,697 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:45,697 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 3
2023-04-13 07:19:45,697 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 4
2023-04-13 07:19:45,697 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,697 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 4
2023-04-13 07:19:45,697 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:45,697 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 4
2023-04-13 07:19:45,697 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 5
2023-04-13 07:19:45,697 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,697 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 5
2023-04-13 07:19:45,698 DEBUG   SenderThread:89024 [sender.py:send():375] send: summary
2023-04-13 07:19:45,698 INFO    SenderThread:89024 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-13 07:19:45,698 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:45,698 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 5
2023-04-13 07:19:45,698 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 6
2023-04-13 07:19:45,699 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,699 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 6
2023-04-13 07:19:45,699 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:45,699 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 6
2023-04-13 07:19:45,700 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: status_report
2023-04-13 07:19:45,875 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-13 07:19:45,888 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 7
2023-04-13 07:19:45,888 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: poll_exit
2023-04-13 07:19:45,889 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,889 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 7
2023-04-13 07:19:45,889 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:45,889 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 7
2023-04-13 07:19:45,889 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 8
2023-04-13 07:19:45,889 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,889 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 8
2023-04-13 07:19:45,889 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:45,889 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 8
2023-04-13 07:19:45,895 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 9
2023-04-13 07:19:45,895 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:45,895 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 9
2023-04-13 07:19:45,895 DEBUG   SenderThread:89024 [sender.py:send():375] send: artifact
2023-04-13 07:19:46,671 INFO    Thread-12 :89024 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/wandb-summary.json
2023-04-13 07:19:46,672 INFO    Thread-12 :89024 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/config.yaml
2023-04-13 07:19:46,880 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-13 07:19:47,233 INFO    wandb-upload_1:89024 [upload_job.py:push():92] Skipped uploading /Users/aleksandrtrisin/Library/Application Support/wandb/artifacts/staging/tmp_lwag108
2023-04-13 07:19:47,647 INFO    wandb-upload_0:89024 [upload_job.py:push():95] Uploaded file /Users/aleksandrtrisin/Library/Application Support/wandb/artifacts/staging/tmplqody9tp
2023-04-13 07:19:49,123 INFO    SenderThread:89024 [sender.py:send_artifact():1474] sent artifact job-git_github.com_AlexToW_Benchmark_Opt.git_src_lib_test.py - {'id': 'QXJ0aWZhY3Q6NDIzMTc4ODc2', 'digest': '2bd94760d3db85eb571e5bc58ab92f58', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYyMTIxNjU5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDIzMTc3MTIx', 'versionIndex': 0}}, 'version': 'latest'}
2023-04-13 07:19:49,123 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:49,123 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 9
2023-04-13 07:19:49,123 INFO    SenderThread:89024 [dir_watcher.py:finish():365] shutting down directory watcher
2023-04-13 07:19:49,686 INFO    SenderThread:89024 [dir_watcher.py:finish():395] scan: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files
2023-04-13 07:19:49,686 INFO    SenderThread:89024 [dir_watcher.py:finish():409] scan save: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/requirements.txt requirements.txt
2023-04-13 07:19:49,687 INFO    SenderThread:89024 [dir_watcher.py:finish():409] scan save: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/config.yaml config.yaml
2023-04-13 07:19:49,690 INFO    SenderThread:89024 [dir_watcher.py:finish():409] scan save: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/wandb-summary.json wandb-summary.json
2023-04-13 07:19:49,691 INFO    SenderThread:89024 [dir_watcher.py:finish():409] scan save: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/wandb-metadata.json wandb-metadata.json
2023-04-13 07:19:49,691 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 10
2023-04-13 07:19:49,691 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: poll_exit
2023-04-13 07:19:49,691 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:49,691 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 10
2023-04-13 07:19:49,692 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:49,692 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 10
2023-04-13 07:19:49,692 INFO    SenderThread:89024 [file_pusher.py:finish():168] shutting down file pusher
2023-04-13 07:19:50,305 INFO    wandb-upload_1:89024 [upload_job.py:push():137] Uploaded file /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/requirements.txt
2023-04-13 07:19:50,313 INFO    wandb-upload_0:89024 [upload_job.py:push():137] Uploaded file /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/config.yaml
2023-04-13 07:19:50,815 INFO    wandb-upload_2:89024 [upload_job.py:push():137] Uploaded file /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/files/wandb-summary.json
2023-04-13 07:19:51,020 INFO    Thread-11 (_thread_body):89024 [sender.py:transition_state():626] send defer: 11
2023-04-13 07:19:51,021 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:51,021 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 11
2023-04-13 07:19:51,022 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:51,022 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 11
2023-04-13 07:19:51,022 INFO    SenderThread:89024 [file_pusher.py:join():173] waiting for file pusher
2023-04-13 07:19:51,022 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 12
2023-04-13 07:19:51,022 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:51,022 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 12
2023-04-13 07:19:51,023 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:51,023 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 12
2023-04-13 07:19:51,219 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 13
2023-04-13 07:19:51,219 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:51,220 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 13
2023-04-13 07:19:51,220 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:51,220 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 13
2023-04-13 07:19:51,220 INFO    SenderThread:89024 [sender.py:transition_state():626] send defer: 14
2023-04-13 07:19:51,221 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:19:51,221 DEBUG   SenderThread:89024 [sender.py:send():375] send: final
2023-04-13 07:19:51,221 INFO    HandlerThread:89024 [handler.py:handle_request_defer():170] handle defer: 14
2023-04-13 07:19:51,221 DEBUG   SenderThread:89024 [sender.py:send():375] send: footer
2023-04-13 07:19:51,221 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: defer
2023-04-13 07:19:51,221 INFO    SenderThread:89024 [sender.py:send_request_defer():622] handle sender defer: 14
2023-04-13 07:19:51,222 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-13 07:19:51,222 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: server_info
2023-04-13 07:19:51,222 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: get_summary
2023-04-13 07:19:51,224 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: sampled_history
2023-04-13 07:19:51,224 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: poll_exit
2023-04-13 07:19:51,224 DEBUG   SenderThread:89024 [sender.py:send_request():402] send_request: server_info
2023-04-13 07:19:51,396 INFO    MainThread:89024 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2023-04-13 07:19:51,398 INFO    MainThread:89024 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2023-04-13 07:19:51,398 INFO    MainThread:89024 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-04-13 07:19:51,399 DEBUG   HandlerThread:89024 [handler.py:handle_request():144] handle_request: shutdown
2023-04-13 07:19:51,399 INFO    HandlerThread:89024 [handler.py:finish():845] shutting down handler
2023-04-13 07:19:52,229 INFO    WriterThread:89024 [datastore.py:close():298] close: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071944-01mr9f4j/run-01mr9f4j.wandb
2023-04-13 07:19:52,398 INFO    SenderThread:89024 [sender.py:finish():1550] shutting down sender
2023-04-13 07:19:52,398 INFO    SenderThread:89024 [file_pusher.py:finish():168] shutting down file pusher
2023-04-13 07:19:52,398 INFO    SenderThread:89024 [file_pusher.py:join():173] waiting for file pusher
