2023-04-13 07:16:26,078 DEBUG   HandlerThread:86900 [system_info.py:probe():240] Probing system done
2023-04-13 07:16:26,078 DEBUG   HandlerThread:86900 [system_monitor.py:probe():210] {'os': 'macOS-13.3-arm64-arm-64bit', 'python': '3.11.3', 'heartbeatAt': '2023-04-13T04:16:26.057345', 'startedAt': '2023-04-13T04:16:25.308893', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/test.py', 'codePath': 'src/lib/test.py', 'git': {'remote': 'git@github.com:AlexToW/Benchmark_Opt.git', 'commit': '272187e3ad6d8f5b389d4540fd4e26fb8fa35da3'}, 'email': None, 'root': '/Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt', 'host': 'MacBook-Pro-Aleksandr-2.local', 'username': 'aleksandrtrisin', 'executable': '/opt/homebrew/opt/python@3.11/bin/python3.11', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'total': 460.4317207336426, 'used': 8.90667724609375}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-04-13 07:16:26,078 INFO    HandlerThread:86900 [system_monitor.py:probe():211] Finished collecting system info
2023-04-13 07:16:26,078 INFO    HandlerThread:86900 [system_monitor.py:probe():214] Publishing system info
2023-04-13 07:16:26,078 DEBUG   HandlerThread:86900 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-13 07:16:26,078 DEBUG   HandlerThread:86900 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-13 07:16:26,078 INFO    HandlerThread:86900 [system_monitor.py:probe():216] Finished publishing system info
2023-04-13 07:16:26,080 DEBUG   SenderThread:86900 [sender.py:send():375] send: files
2023-04-13 07:16:26,080 INFO    SenderThread:86900 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-04-13 07:16:26,083 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: stop_status
2023-04-13 07:16:26,083 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: stop_status
2023-04-13 07:16:26,311 DEBUG   SenderThread:86900 [sender.py:send():375] send: telemetry
2023-04-13 07:16:26,312 DEBUG   SenderThread:86900 [sender.py:send():375] send: exit
2023-04-13 07:16:26,312 INFO    SenderThread:86900 [sender.py:send_exit():598] handling exit code: 1
2023-04-13 07:16:26,312 INFO    SenderThread:86900 [sender.py:send_exit():600] handling runtime: 0
2023-04-13 07:16:26,313 INFO    SenderThread:86900 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-13 07:16:26,313 INFO    SenderThread:86900 [sender.py:send_exit():606] send defer
2023-04-13 07:16:26,313 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:26,313 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 0
2023-04-13 07:16:26,313 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:26,313 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 0
2023-04-13 07:16:26,313 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 1
2023-04-13 07:16:26,313 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:26,313 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 1
2023-04-13 07:16:26,313 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:26,313 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 1
2023-04-13 07:16:26,313 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 2
2023-04-13 07:16:26,313 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:26,313 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 2
2023-04-13 07:16:26,313 INFO    HandlerThread:86900 [system_monitor.py:finish():190] Stopping system monitor
2023-04-13 07:16:26,313 DEBUG   SystemMonitor:86900 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-04-13 07:16:26,314 DEBUG   SystemMonitor:86900 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-04-13 07:16:26,314 DEBUG   SystemMonitor:86900 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-04-13 07:16:26,314 INFO    HandlerThread:86900 [interfaces.py:finish():202] Joined cpu monitor
2023-04-13 07:16:26,314 INFO    HandlerThread:86900 [interfaces.py:finish():202] Joined disk monitor
2023-04-13 07:16:26,720 INFO    wandb-upload_0:86900 [upload_job.py:push():137] Uploaded file /var/folders/_r/t85dq7jj6jg_5kwdmq2f3_f00000gn/T/tmpn3dpnxnewandb/bdgnhynu-wandb-metadata.json
2023-04-13 07:16:26,928 INFO    Thread-12 :86900 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/wandb-summary.json
2023-04-13 07:16:26,928 INFO    Thread-12 :86900 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/output.log
2023-04-13 07:16:26,928 INFO    Thread-12 :86900 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/wandb-metadata.json
2023-04-13 07:16:26,928 INFO    Thread-12 :86900 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/requirements.txt
2023-04-13 07:16:27,576 INFO    HandlerThread:86900 [interfaces.py:finish():202] Joined gpuapple monitor
2023-04-13 07:16:27,576 INFO    HandlerThread:86900 [interfaces.py:finish():202] Joined memory monitor
2023-04-13 07:16:27,576 INFO    HandlerThread:86900 [interfaces.py:finish():202] Joined network monitor
2023-04-13 07:16:27,576 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-13 07:16:27,576 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:27,576 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 2
2023-04-13 07:16:27,576 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 3
2023-04-13 07:16:27,576 DEBUG   SenderThread:86900 [sender.py:send():375] send: telemetry
2023-04-13 07:16:27,576 DEBUG   SenderThread:86900 [sender.py:send():375] send: stats
2023-04-13 07:16:27,576 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: poll_exit
2023-04-13 07:16:27,577 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:27,577 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 3
2023-04-13 07:16:27,577 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:27,577 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 3
2023-04-13 07:16:27,577 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 4
2023-04-13 07:16:27,577 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:27,577 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 4
2023-04-13 07:16:27,577 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:27,577 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 4
2023-04-13 07:16:27,577 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 5
2023-04-13 07:16:27,577 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:27,577 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 5
2023-04-13 07:16:27,577 DEBUG   SenderThread:86900 [sender.py:send():375] send: summary
2023-04-13 07:16:27,577 INFO    SenderThread:86900 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-13 07:16:27,577 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:27,577 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 5
2023-04-13 07:16:27,577 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 6
2023-04-13 07:16:27,577 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:27,577 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 6
2023-04-13 07:16:27,577 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:27,577 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 6
2023-04-13 07:16:27,579 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: status_report
2023-04-13 07:16:27,795 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 7
2023-04-13 07:16:27,795 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:27,795 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 7
2023-04-13 07:16:27,795 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:27,795 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 7
2023-04-13 07:16:27,932 INFO    Thread-12 :86900 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/wandb-summary.json
2023-04-13 07:16:27,932 INFO    Thread-12 :86900 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/config.yaml
2023-04-13 07:16:28,096 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-13 07:16:28,324 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 8
2023-04-13 07:16:28,324 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: poll_exit
2023-04-13 07:16:28,325 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:28,325 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 8
2023-04-13 07:16:28,325 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:28,325 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 8
2023-04-13 07:16:28,331 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 9
2023-04-13 07:16:28,332 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:28,332 DEBUG   SenderThread:86900 [sender.py:send():375] send: artifact
2023-04-13 07:16:28,332 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 9
2023-04-13 07:16:28,937 INFO    Thread-12 :86900 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/output.log
2023-04-13 07:16:29,102 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-13 07:16:29,809 INFO    wandb-upload_1:86900 [upload_job.py:push():95] Uploaded file /Users/aleksandrtrisin/Library/Application Support/wandb/artifacts/staging/tmp0gbog_qe
2023-04-13 07:16:29,810 INFO    wandb-upload_0:86900 [upload_job.py:push():95] Uploaded file /Users/aleksandrtrisin/Library/Application Support/wandb/artifacts/staging/tmpltedd8uk
2023-04-13 07:16:31,212 INFO    SenderThread:86900 [sender.py:send_artifact():1474] sent artifact job-git_github.com_AlexToW_Benchmark_Opt.git_src_lib_test.py - {'id': 'QXJ0aWZhY3Q6NDIzMTc3MTIx', 'digest': '7b516efe98bf9fb1232294d617ed69d0', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYyMTIxNjU5', 'latestArtifact': None}, 'version': 'latest'}
2023-04-13 07:16:31,213 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:31,213 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 9
2023-04-13 07:16:31,213 INFO    SenderThread:86900 [dir_watcher.py:finish():365] shutting down directory watcher
2023-04-13 07:16:31,954 INFO    SenderThread:86900 [dir_watcher.py:finish():395] scan: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files
2023-04-13 07:16:31,954 INFO    SenderThread:86900 [dir_watcher.py:finish():409] scan save: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/requirements.txt requirements.txt
2023-04-13 07:16:31,955 INFO    SenderThread:86900 [dir_watcher.py:finish():409] scan save: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/output.log output.log
2023-04-13 07:16:31,955 INFO    SenderThread:86900 [dir_watcher.py:finish():409] scan save: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/config.yaml config.yaml
2023-04-13 07:16:31,955 INFO    SenderThread:86900 [dir_watcher.py:finish():409] scan save: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/wandb-summary.json wandb-summary.json
2023-04-13 07:16:31,955 INFO    SenderThread:86900 [dir_watcher.py:finish():409] scan save: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/wandb-metadata.json wandb-metadata.json
2023-04-13 07:16:31,956 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 10
2023-04-13 07:16:31,956 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: poll_exit
2023-04-13 07:16:31,956 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:31,956 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 10
2023-04-13 07:16:31,957 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:31,957 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 10
2023-04-13 07:16:31,957 INFO    SenderThread:86900 [file_pusher.py:finish():168] shutting down file pusher
2023-04-13 07:16:32,567 INFO    wandb-upload_2:86900 [upload_job.py:push():137] Uploaded file /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/output.log
2023-04-13 07:16:32,584 INFO    wandb-upload_1:86900 [upload_job.py:push():137] Uploaded file /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/requirements.txt
2023-04-13 07:16:32,608 INFO    wandb-upload_0:86900 [upload_job.py:push():137] Uploaded file /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/config.yaml
2023-04-13 07:16:32,667 INFO    wandb-upload_3:86900 [upload_job.py:push():137] Uploaded file /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/files/wandb-summary.json
2023-04-13 07:16:32,873 INFO    Thread-11 (_thread_body):86900 [sender.py:transition_state():626] send defer: 11
2023-04-13 07:16:32,873 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:32,873 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 11
2023-04-13 07:16:32,874 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:32,874 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 11
2023-04-13 07:16:32,874 INFO    SenderThread:86900 [file_pusher.py:join():173] waiting for file pusher
2023-04-13 07:16:32,874 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 12
2023-04-13 07:16:32,874 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:32,874 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 12
2023-04-13 07:16:32,874 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:32,874 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 12
2023-04-13 07:16:33,050 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 13
2023-04-13 07:16:33,051 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:33,051 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 13
2023-04-13 07:16:33,051 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:33,051 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 13
2023-04-13 07:16:33,051 INFO    SenderThread:86900 [sender.py:transition_state():626] send defer: 14
2023-04-13 07:16:33,052 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: defer
2023-04-13 07:16:33,052 DEBUG   SenderThread:86900 [sender.py:send():375] send: final
2023-04-13 07:16:33,052 INFO    HandlerThread:86900 [handler.py:handle_request_defer():170] handle defer: 14
2023-04-13 07:16:33,052 DEBUG   SenderThread:86900 [sender.py:send():375] send: footer
2023-04-13 07:16:33,053 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: defer
2023-04-13 07:16:33,053 INFO    SenderThread:86900 [sender.py:send_request_defer():622] handle sender defer: 14
2023-04-13 07:16:33,053 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-13 07:16:33,053 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: server_info
2023-04-13 07:16:33,054 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: get_summary
2023-04-13 07:16:33,054 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: sampled_history
2023-04-13 07:16:33,054 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: poll_exit
2023-04-13 07:16:33,054 DEBUG   SenderThread:86900 [sender.py:send_request():402] send_request: server_info
2023-04-13 07:16:33,225 INFO    MainThread:86900 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2023-04-13 07:16:33,225 INFO    MainThread:86900 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2023-04-13 07:16:33,225 INFO    MainThread:86900 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-04-13 07:16:33,226 DEBUG   HandlerThread:86900 [handler.py:handle_request():144] handle_request: shutdown
2023-04-13 07:16:33,226 INFO    HandlerThread:86900 [handler.py:finish():845] shutting down handler
2023-04-13 07:16:34,057 INFO    WriterThread:86900 [datastore.py:close():298] close: /Users/aleksandrtrisin/Documents/6 семестр/метопты/Benchmark_Opt/src/lib/wandb/run-20230413_071625-myrxrgcf/run-myrxrgcf.wandb
2023-04-13 07:16:34,229 INFO    SenderThread:86900 [sender.py:finish():1550] shutting down sender
2023-04-13 07:16:34,230 INFO    SenderThread:86900 [file_pusher.py:finish():168] shutting down file pusher
2023-04-13 07:16:34,230 INFO    SenderThread:86900 [file_pusher.py:join():173] waiting for file pusher
